date,txt_pl_lem_tokenized
2019-03-03,"['sit', 'przesiewać', 'zostawać', 'odpadek', 'podobnie', 'błąd', 'człowiek', 'ocena', 'piec', 'poddawać', 'próba', 'naczynie', 'garncarz', 'sprawdzian', 'człowiek', 'wypowiedź', 'uprawa', 'drzewo', 'świadczyć', 'owoc', 'mowa', 'zamysł', 'serce', 'człowiek', 'chwalić', 'mąż', 'wypowiedź', 'próba', 'człowiek', 'śpiewać', 'pan', 'bóg', 'dziękować', 'śpiewać', 'imienie', 'najwyższy', 'rano', 'głosić', 'łaskawość', 'wierność', 'noc', 'sprawiedliwy', 'zakwitnąć', 'palm', 'rozrosnąć', 'cedr', 'liban', 'zasadzić', 'dom', 'pańskie', 'rozkwitnąć', 'dziedziniec', 'bóg', 'starość', 'wydać', 'owoc', 'pełnia', 'życiodajny', 'sok', 'świadczyć', 'pan', 'sprawiedliwy', 'opoka', 'nieprawość', 'jezus', 'opowiedzieć', 'uczeń', 'przypowieść', 'niewidomy', 'prowadzić', 'niewidomy', 'wpaść', 'dół', 'obydwa', 'uczenie', 'przewyższać', 'nauczyciel', 'dopiero', 'pełnia', 'wykształcony', 'nauczyciel', 'widzieć', 'drzazga', 'oko', 'swój', 'brat', 'dostrzegać', 'belka', 'własne', 'oko', 'móc', 'mówić', 'swój', 'brat', 'bracia', 'pozwolić', 'usunąć', 'drzazga', 'oko', 'belka', 'oko', 'widzieć', 'obłudnik', 'usunąć', 'najpierw', 'belka', 'swój', 'oko', 'przejrzeć', 'ażeby', 'usunąć', 'drzazga', 'oko', 'brat', 'swój', 'drzewo', 'dobre', 'wydawać', 'zły', 'owoc', 'drzewo', 'złe', 'dobry', 'owoc', 'wydawać', 'własne', 'owoc', 'poznawać', 'drzewo', 'zrywać', 'figa', 'cierń', 'krzak', 'jeżyna', 'zbierać', 'winogrono', 'dobry', 'człowiek', 'dobre', 'skarbiec', 'swój', 'serce', 'wydobywać', 'dobro', 'zły', 'człowiek', 'złe', 'skarbiec', 'wydobywać', 'zło', 'obfitość', 'serce', 'mówić', 'usta']"
2019-03-04,"['młoda', 'zanim', 'zacząć', 'podróżować', 'szukać', 'jawnie', 'mądrość', 'modlitwa', 'bram', 'świątynia', 'prosić', 'koniec', 'szukać', 'powód', 'kwiat', 'dojrzewać', 'winogrono', 'serce', 'rozradować', 'noga', 'wstąpić', 'prosta', 'droga', 'młodość', 'iść', 'ślad', 'nakłonić', 'trochę', 'ucha', 'otrzymać', 'znaleźć', 'siebie', 'rozległy', 'wiedza', 'postąpić', 'temu', 'dać', 'mądrość', 'chcieć', 'oddać', 'cześć', 'postanowić', 'wprowadzić', 'czyn', 'zapłonąć', 'gorliwość', 'dobro', 'doznać', 'wstyd', 'dusza', 'walczyć', 'staranność', 'usiłować', 'zachować', 'prawo', 'ręka', 'wyciągać', 'góra', 'błąd', 'przeciwko', 'opłakiwać', 'skierować', 'dusza', 'znaleźć', 'dzięki', 'czystość', 'początek', 'zyskać', 'rozum', 'opuszczony', 'pan', 'dziedzictwo', 'przeznaczenie', 'zachować', 'bóg', 'chronić', 'mówić', 'pan', 'pan', 'pan', 'dziedzictwo', 'przeznaczenie', 'los', 'zabezpieczać', 'błogosławić', 'pan', 'dać', 'rozsądek', 'serce', 'napominać', 'noc', 'stawiać', 'siebie', 'pan', 'oko', 'prawica', 'zachwiać', 'ścieżka', 'życie', 'ukazać', 'pełnia', 'radość', 'wieczny', 'rozkosz', 'prawica', 'jezus', 'powiedzieć', 'uczeń', 'umiłować', 'ojciec', 'umiłować', 'wytrwać', 'miłość', 'zachowywać', 'przykazanie', 'trwać', 'miłość', 'zachować', 'przykazanie', 'ojciec', 'trwać', 'miłość', 'powiedzieć', 'radość', 'radość', 'pełny', 'przykazanie', 'wzajemnie', 'miłować', 'umiłować', 'nikt', 'duży', 'miłość', 'życie', 'oddawać', 'przyjaciel', 'przyjaciel', 'czynić', 'przykazywać', 'nazywać', 'sługa', 'sługa', 'wiedzieć', 'czynić', 'nazwać', 'przyjaciel', 'oznajmić', 'usłyszeć', 'ojciec', 'wybrać', 'wybrać', 'przeznaczyć', 'szla', 'owoc', 'przynosić', 'owoc', 'trwać', 'dać', 'ojciec', 'prosić', 'imię', 'przykazywać', 'wzajemnie', 'miłować']"
2019-03-05,"['zachowywać', 'prawo', 'mnożyć', 'ofiara', 'zważać', 'przykazanie', 'składać', 'ofiara', 'biesiadny', 'świadczyć', 'dobrodziejstwo', 'przynosić', 'ofiara', 'przedni', 'mąka', 'dawać', 'jałmużna', 'składać', 'ofiara', 'uwielbienie', 'odejście', 'zło', 'miła', 'odejście', 'niesprawiedliwość', 'ofiara', 'przebłagalny', 'pokazować', 'pan', 'próżny', 'ręka', 'czynić', 'przykazanie', 'dar', 'ofiarny', 'sprawiedliwy', 'namaszczać', 'ołtarz', 'tłustość', 'przyjemny', 'zapach', 'unosić', 'najwyższy', 'ofiara', 'mąż', 'sprawiedliwy', 'miła', 'pamiątka', 'pójść', 'zapomnienie', 'chwalić', 'pan', 'hojny', 'dar', 'umniejszać', 'pierwocina', 'ręka', 'dar', 'twarz', 'rozpogodzić', 'wesele', 'poświęcić', 'dziesięcina', 'dawać', 'najwyższy', 'dawać', 'hojnie', 'miara', 'swój', 'możliwości', 'pan', 'odpłacać', 'siedem', 'raz', 'oddać', 'starać', 'przekupić', 'dar', 'przyjęty', 'pokładać', 'nadzieja', 'ofiara', 'niesprawiedliwy', 'pan', 'sędzia', 'wzgląd', 'osoba', 'temu', 'prawy', 'ukazać', 'zbawienie', 'zgromadzić', 'umiłowana', 'ofiara', 'zawrzeć', 'przymierze', 'niebiosa', 'zwiastować', 'boży', 'sprawiedliwość', 'bóg', 'sędzia', 'posłuchać', 'lud', 'przemawiać', 'świadczyć', 'przeciw', 'izrael', 'bóg', 'bóg', 'oskarżać', 'ofiara', 'całopalenie', 'składać', 'bóg', 'dziękczynny', 'ofiara', 'spełnić', 'ślub', 'wobec', 'najwyższy', 'składać', 'dziękczynny', 'ofiara', 'cześć', 'oddawać', 'postępować', 'uczciwie', 'ukazać', 'bóg', 'zbawienie', 'piotr', 'powiedzieć', 'jezus', 'opuścić', 'pójść', 'jezus', 'odpowiedzieć', 'zaprawdę', 'powiadać', 'nikt', 'opuszczać', 'dom', 'bracia', 'siostra', 'matka', 'ojciec', 'dziecko', 'pole', 'powód', 'powód', 'ewangelia', 'otrzymać', 'stokroć', 'czas', 'dom', 'bracia', 'siostra', 'matka', 'dziecko', 'pole', 'wśród', 'prześladowanie', 'życie', 'wieczny', 'czas', 'przyszły', 'pierwsza', 'ostatni', 'ostatni', 'pierwsza']"
2019-03-07,"['mojżesz', 'powiedzieć', 'lud', 'patrzeć', 'kłaść', 'życie', 'szczęście', 'śmierć', 'nieszczęście', 'nakazywać', 'miłować', 'pan', 'bóg', 'chodzić', 'droga', 'zachowywać', 'polecenie', 'prawa', 'nakaz', 'żyła', 'mnożyć', 'pan', 'bóg', 'błogosławić', 'kraj', 'iść', 'posiąść', 'swój', 'serce', 'odwrócić', 'usłuchać', 'zbłądzić', 'oddawać', 'pokłon', 'cudze', 'bóg', 'służyć', 'oświadczać', 'pewno', 'zginąć', 'niedługo', 'zabawić', 'ziemia', 'iść', 'posiąść', 'przejście', 'jordan', 'brać', 'przeciwko', 'świadek', 'niebo', 'ziemia', 'kłaść', 'życie', 'śmierć', 'błogosławieństwo', 'przekleństwo', 'wybierać', 'życie', 'żyć', 'wacha', 'potomstwo', 'miłować', 'pan', 'bóg', 'swój', 'słuchać', 'głos', 'lgnąć', 'życie', 'długi', 'trwanie', 'pobyt', 'ziemia', 'pan', 'poprzysięgnąć', 'dać', 'przodek', 'abraham', 'izaak', 'jakub', 'szczęśliwy', 'człowiek', 'ufać', 'szczęśliwy', 'człowiek', 'id', 'rada', 'występny', 'wchodzić', 'droga', 'grzesznik', 'zasiadać', 'grono', 'szyderca', 'pańskie', 'upodobać', 'siebie', 'rozmyślać', 'dzień', 'noc', 'drzewo', 'zasadzić', 'płynąć', 'woda', 'wydawać', 'owoc', 'czas', 'list', 'więdnąć', 'czynić', 'udany', 'grzesznica', 'plewa', 'wiatr', 'rozmiatać', 'droga', 'sprawiedliwy', 'znana', 'droga', 'występny', 'zaginąć', 'jezus', 'powiedzieć', 'uczeń', 'syn', 'człowieczy', 'muszy', 'wycierpieć', 'odrzucić', 'starszyzna', 'arcykapłan', 'uczona', 'pismo', 'zostać', 'zabity', 'trzeci', 'dzień', 'zmartwychwstanie', 'potem', 'mówić', 'chcieć', 'iść', 'zaprzeć', 'siebie', 'dzień', 'brać', 'krzyż', 'swój', 'naśladować', 'chcieć', 'zachować', 'życie', 'stracić', 'stracić', 'swój', 'życie', 'powód', 'zachować', 'korzyść', 'człowiek', 'świat', 'zyskać', 'siebie', 'zatracić', 'szkoda', 'ponieść']"
2019-03-10,"['mojżesz', 'powiedzieć', 'lud', 'kapłan', 'wziąć', 'koszyk', 'ręka', 'położyć', 'ołtarz', 'pan', 'bóg', 'wówczas', 'wypowiedzieć', 'słowo', 'wobec', 'pan', 'bóg', 'swój', 'ojciec', 'tułacz', 'aramejczyk', 'zstąpić', 'egipt', 'przybyć', 'niewielki', 'liczba', 'człowiek', 'rozrosnąć', 'naród', 'ogromny', 'silny', 'liczny', 'egipcjanin', 'źle', 'obchodzić', 'gnębić', 'nałożyć', 'ciężki', 'robot', 'przymusowy', 'wołać', 'pan', 'bóg', 'ojciec', 'pan', 'usłyszeć', 'wołanie', 'wejrzeć', 'nędza', 'trud', 'uciemiężyć', 'wyprowadzić', 'pan', 'egipt', 'mocny', 'ręka', 'wyciągnąć', 'ramię', 'wśród', 'wielki', 'groza', 'znak', 'cud', 'przyprowadzić', 'miejsce', 'dać', 'kraj', 'opływać', 'mleko', 'miód', 'przynieść', 'pierwocina', 'płody', 'ziemia', 'dać', 'pan', 'rozłożyć', 'pan', 'bóg', 'oddać', 'pokłon', 'bóg', 'swój', 'bądź', 'pan', 'utrapienie', 'opieka', 'oddać', 'najwyższy', 'cień', 'wszechmocny', 'mieszek', 'mówić', 'pan', 'ucieczka', 'twierdza', 'bóg', 'ufać', 'przystąpić', 'niedola', 'cios', 'dosięgnąć', 'namiot', 'rozkazać', 'anioł', 'strzec', 'droga', 'nosić', 'ręka', 'stop', 'urazić', 'kamień', 'stąpać', 'wąż', 'żmija', 'lew', 'smok', 'podeptać', 'wybawić', 'przylgnąć', 'osłonić', 'poznać', 'imię', 'wzywać', 'wysłuchać', 'utrapienie', 'wyzwolić', 'sława', 'obdarzyć', 'pełny', 'duch', 'święty', 'powrócić', 'jezus', 'znad', 'jordan', 'wieść', 'duch', 'pustynia', 'czterdzieści', 'dzień', 'kusić', 'diabeł', 'ow', 'dzień', 'jeść', 'upływ', 'poczuć', 'głód', 'rzec', 'diabeł', 'syn', 'boży', 'powiedzieć', 'temu', 'kamień', 'stać', 'chleb', 'odpowiedzieć', 'jezus', 'napisać', 'chleb', 'żyć', 'człowiek', 'wówczas', 'powieść', 'diabeł', 'góra', 'pokazać', 'chwila', 'wszystek', 'królestwo', 'świat', 'rzec', 'dama', 'potęga', 'wspaniałość', 'poddana', 'móc', 'dać', 'zechcieć', 'upaść', 'oddać', 'pokłon', 'jezus', 'odrzec', 'napisać', 'bóg', 'swój', 'oddawać', 'pokłon', 'służyć', 'zawieść', 'jerozolima', 'postawić', 'szczyt', 'narożnik', 'świątynia', 'rzec', 'syn', 'boży', 'rzucić', 'stąd', 'dół', 'napisać', 'anioł', 'dać', 'rozkaz', 'strzec', 'ręka', 'nosić', 'przypadek', 'urazić', 'swój', 'noga', 'kamień', 'jezus', 'odeprzeć', 'powiedzieć', 'wystawiać', 'próba', 'pan', 'bóg', 'swój', 'diabeł', 'dopełnić', 'kusić', 'odstąpić', 'czas']"
2019-03-11,"['pan', 'powiedzieć', 'mojżesz', 'przemowa', 'społeczność', 'izraelita', 'powiedzieć', 'święta', 'święty', 'pan', 'bóg', 'kraść', 'kłamać', 'oszukiwać', 'drugi', 'przysięgać', 'fałszywie', 'imię', 'zbezcześcić', 'imienie', 'bóg', 'pan', 'uciskać', 'bliźni', 'wyzyskiwać', 'zapłata', 'najemnik', 'pozostawać', 'dom', 'noc', 'poranek', 'złorzeczyć', 'głuchy', 'kładnąć', 'przeszkoda', 'niewidoma', 'bać', 'bóg', 'pan', 'wydawać', 'niesprawiedliwy', 'wyrok', 'stronniczy', 'korzyść', 'ubogi', 'miał', 'wzgląd', 'bogaty', 'sprawiedliwie', 'sądzić', 'bliźni', 'szerzyć', 'oszczerstwo', 'krewna', 'czyhać', 'życie', 'bliźni', 'pan', 'żywić', 'serce', 'nienawiść', 'brat', 'upominać', 'bliźni', 'ponieść', 'wina', 'powód', 'szukać', 'pomsta', 'żywić', 'uraz', 'syn', 'lud', 'miłować', 'bliźni', 'siebie', 'pan', 'słowo', 'pan', 'duch', 'życie', 'prawo', 'pańskie', 'doskonały', 'pokrzepiać', 'dusza', 'świadectwo', 'pan', 'pewne', 'nierozważny', 'uczyć', 'mądrość', 'słuszny', 'nakaz', 'radować', 'serce', 'jaśnieć', 'przykazanie', 'pan', 'olśniewać', 'oko', 'bojaźń', 'pan', 'szczery', 'trwać', 'wiek', 'sąd', 'pan', 'prawdziwy', 'wszystek', 'razem', 'słuszny', 'znajda', 'uznanie', 'słowo', 'usta', 'myśl', 'serce', 'pan', 'opoka', 'zbawiciel', 'jezus', 'powiedzieć', 'uczeń', 'syn', 'człowieczy', 'przyjść', 'swój', 'chwała', 'anioł', 'zasiąść', 'tron', 'pełny', 'chwała', 'zgromadzić', 'wszystek', 'naród', 'oddzielić', 'człowiek', 'druga', 'pasterz', 'oddzielać', 'owca', 'kozieł', 'owca', 'postawić', 'prawa', 'kozieł', 'swój', 'lewy', 'strona', 'odezw', 'król', 'prawa', 'strona', 'pójść', 'błogosławiony', 'ojciec', 'wziąć', 'posiadanie', 'królestwo', 'przygotować', 'założenie', 'świat', 'głodny', 'dać', 'jeść', 'spragniony', 'dać', 'pić', 'przybysz', 'przyjąć', 'nagi', 'przyodziać', 'chory', 'odwiedzić', 'więzienie', 'przyjść', 'wówczas', 'zapytać', 'sprawiedliwy', 'pan', 'widzieć', 'głodna', 'nakarmić', 'spragniony', 'dać', 'pić', 'widzieć', 'przybysz', 'przyjąć', 'nagi', 'przyodziać', 'widzieć', 'chora', 'więzienie', 'przyjść', 'król', 'odpowiedzieć', 'zaprawdę', 'powiadać', 'uczynić', 'bracia', 'mały', 'uczynić', 'odezw', 'lewy', 'strona', 'iść', 'precz', 'przeklęty', 'ogień', 'wieczny', 'przygotować', 'diabeł', 'anioł', 'głodny', 'dać', 'jeść', 'spragniony', 'dać', 'pić', 'przybysz', 'przyjąć', 'nagi', 'przyodziać', 'chory', 'więzienie', 'odwiedzić', 'wówczas', 'zapytać', 'pan', 'widzieć', 'głodna', 'spragniony', 'przybysz', 'nagi', 'chora', 'więzienie', 'usłużyć', 'odpowiedzieć', 'zaprawdę', 'powiadać', 'czego', 'uczynić', 'mały', 'uczynić', 'pójść', 'wieczny', 'kara', 'sprawiedliwy', 'życie', 'wieczny']"
2019-03-12,"['mówić', 'pan', 'bóg', 'podobnie', 'ulewa', 'śnieg', 'spadać', 'niebo', 'powracać', 'dopóki', 'nawodnić', 'ziemia', 'użyźnić', 'zapewnić', 'urodzaj', 'wydawać', 'nasienie', 'siewca', 'chleb', 'jeść', 'słowo', 'wychodzić', 'usta', 'wracać', 'bezowocny', 'zanim', 'wpierw', 'dokonać', 'chcieć', 'spełnić', 'pomyślnie', 'swój', 'posłannictwo', 'bóg', 'sprawiedliwy', 'wyzwalać', 'niedola', 'wysławiać', 'razem', 'pan', 'wspólnie', 'wywyższać', 'imię', 'szukać', 'pomoc', 'pan', 'wysłuchać', 'wyzwolić', 'wszelki', 'trwoga', 'spojrzeć', 'rozpromienić', 'radość', 'oblicze', 'wacha', 'zapłonąć', 'wstyd', 'zawołać', 'biedak', 'pan', 'usłyszeć', 'uwolnić', 'wszelki', 'ucisk', 'oko', 'pan', 'zwrócić', 'sprawiedliwy', 'ucho', 'otwarty', 'wołanie', 'pan', 'zwracać', 'swój', 'oblicze', 'przeciw', 'zło', 'czynić', 'pamięć', 'wymazać', 'ziemia', 'pan', 'słyszeć', 'wołająca', 'pomoc', 'ratować', 'wszelki', 'udręka', 'pan', 'blisko', 'człowiek', 'skruszony', 'serce', 'ocalać', 'upadły', 'duch', 'jezus', 'powiedzieć', 'uczeń', 'modlić', 'gadatliwy', 'pogan', 'myśl', 'wzgląd', 'swój', 'wielomówstwo', 'wysłuchać', 'podobny', 'wiedzieć', 'ojciec', 'czego', 'potrzeba', 'zanim', 'poprosić', 'zatem', 'modlić', 'ojciec', 'niebo', 'święty', 'imię', 'przyjść', 'królestwo', 'wola', 'spełniać', 'ziemia', 'niebo', 'chleb', 'powszedni', 'dać', 'przebaczyć', 'wina', 'przebaczać', 'przeciw', 'zawinić', 'dopuścić', 'uległy', 'pokus', 'zachować', 'złe', 'przebaczyć', 'człowiek', 'przewinienie', 'przebaczyć', 'ojciec', 'niebieski', 'przebaczyć', 'człowiek', 'ojciec', 'przebaczyć', 'wasi', 'przewinienie']"
2019-03-13,"['pan', 'przemówić', 'jonasz', 'raz', 'drugi', 'słowo', 'wstać', 'iść', 'niniwy', 'wielki', 'miasto', 'głosić', 'upomnienie', 'zlecać', 'jonasz', 'wstać', 'pójść', 'niniwy', 'powiedzieć', 'pan', 'niniwa', 'miasto', 'rozległy', 'trzy', 'dzień', 'droga', 'począć', 'jonasz', 'iść', 'miasto', 'dzienia', 'droga', 'wołać', 'głosić', 'czterdzieści', 'dzień', 'niniwa', 'zostać', 'zburzyć', 'uwierzyć', 'mieszkaniec', 'niniwy', 'bóg', 'ogłosić', 'post', 'przyoblec', 'wór', 'najstarszy', 'młody', 'dojść', 'sprawa', 'król', 'niniwy', 'powstać', 'tron', 'zdjąć', 'siebie', 'płaszcz', 'przyoblec', 'wór', 'usiąść', 'popiół', 'rozkaz', 'król', 'dostojnik', 'zarządzić', 'ogłosić', 'niniwie', 'następować', 'człowiek', 'zwierzę', 'bydło', 'trzoda', 'jeść', 'paść', 'woda', 'pić', 'człowiek', 'zwierzę', 'przyoblec', 'wór', 'żarliwie', 'wołać', 'bóg', 'niechaj', 'odwrócić', 'złe', 'postępowanie', 'nieprawość', 'popełniać', 'ręka', 'wiedzieć', 'zwrócić', 'ulitować', 'bóg', 'odstąpić', 'zapalczywość', 'swój', 'gniew', 'zginąć', 'zobaczyć', 'bóg', 'czyn', 'odwrócić', 'złe', 'postępowanie', 'ulitować', 'bóg', 'niedola', 'postanowić', 'sprowadzić', 'zesłać', 'serce', 'skruszony', 'pogardzić', 'pan', 'zmiłować', 'bóg', 'łaskawość', 'swój', 'ogrom', 'swój', 'litość', 'zgładzić', 'nieprawość', 'obmyć', 'zupełnie', 'wina', 'oczyścić', 'grzech', 'stworzyć', 'bóg', 'serce', 'czysta', 'odnowa', 'moc', 'duch', 'odrzucać', 'swój', 'oblicze', 'odbierać', 'święty', 'duch', 'swój', 'ofiara', 'radować', 'całopalenie', 'choćby', 'dać', 'przyjąć', 'bóg', 'ofiara', 'duch', 'skruszony', 'pokorny', 'skruszony', 'serce', 'bóg', 'gardzić', 'tłum', 'gromadzić', 'jezus', 'zacząć', 'mówić', 'plemię', 'plemię', 'przewrotny', 'żądać', 'znak', 'znak', 'dan', 'prócz', 'znak', 'jonasz', 'jonasz', 'stać', 'znak', 'mieszkaniec', 'niniwy', 'syn', 'człowieczy', 'plemię', 'królowa', 'południe', 'powstanie', 'sąd', 'przeciw', 'człowiek', 'plemię', 'potępić', 'kraniec', 'ziemia', 'przybyła', 'słuchać', 'mądrość', 'salomon', 'salomon', 'człowiek', 'niniwy', 'powstać', 'sąd', 'przeciw', 'temu', 'plemię', 'potępić', 'dzięki', 'nawoływać', 'jonasz', 'nawrócić', 'jonasz']"
2019-03-14,"['królowa', 'estera', 'zwrócić', 'pan', 'przejęty', 'niebezpieczeństwo', 'śmierć', 'błagać', 'pan', 'bóg', 'izrael', 'mówić', 'pan', 'król', 'jedyny', 'wspomóc', 'samotny', 'maić', 'wspomożyciel', 'niebezpieczeństwo', 'niejako', 'ręka', 'słyszeć', 'młodość', 'pokolenie', 'ojczyste', 'pan', 'wybrać', 'izrael', 'spośród', 'naród', 'ojciec', 'przodek', 'wieczysty', 'dziedzictwo', 'uczynić', 'zapowiedzieć', 'wspomnieć', 'pan', 'dać', 'rozpoznać', 'chwila', 'udręczenie', 'dodać', 'odwaga', 'król', 'bóg', 'władca', 'władca', 'włożyć', 'stosowny', 'mowa', 'usta', 'oblicze', 'lew', 'zwrócić', 'serce', 'nienawiść', 'wróg', 'zginąć', 'myśl', 'wybawić', 'ręka', 'wspomóc', 'opuszczony', 'maić', 'nikt', 'pan', 'wiedzieć', 'pan', 'wysłuchać', 'wzywać', 'sławić', 'pan', 'serce', 'usłyszeć', 'słowo', 'usta', 'śpiewać', 'psalm', 'wobec', 'anioł', 'pokłon', 'oddać', 'święta', 'przybytek', 'sławić', 'imię', 'łaska', 'wierność', 'wywyższyć', 'imię', 'obietnica', 'wysłuchać', 'wzywać', 'pomnożyć', 'moc', 'dusza', 'wybawiać', 'prawica', 'pan', 'dokonać', 'pan', 'łaska', 'trwać', 'wiek', 'porzucać', 'dzieło', 'ręka', 'jezus', 'powiedzieć', 'uczeń', 'prosić', 'dana', 'szukać', 'znajść', 'kołatać', 'otworzyć', 'prosić', 'otrzymywać', 'szukać', 'znajdować', 'kołatać', 'otworzyć', 'któryś', 'syn', 'prosić', 'chleb', 'podać', 'kamień', 'prosić', 'ryba', 'podać', 'wąż', 'zły', 'umieć', 'dawać', 'dobre', 'dar', 'dziecko', 'ileż', 'ojciec', 'niebo', 'dać', 'dobre', 'prosić', 'chcieć', 'człowiek', 'czynić', 'czynić', 'istota', 'prawa', 'prorok']"
2019-03-18,"['pan', 'bóg', 'wielki', 'straszliwy', 'dochowywać', 'wiernie', 'przymierze', 'kochać', 'przestrzegać', 'przykazanie', 'zgrzeszyć', 'zbłądzić', 'popełnić', 'nieprawość', 'zbuntować', 'odstąpić', 'przykazanie', 'posłuszny', 'sługa', 'prorok', 'przemawiać', 'imienie', 'król', 'przywódca', 'przodek', 'ludność', 'kraj', 'pan', 'sprawiedliwość', 'wstyd', 'twarz', 'mieszkaniec', 'juda', 'jerozolima', 'izrael', 'bliscy', 'daleki', 'kraj', 'wypędzić', 'powód', 'niewierność', 'jaka', 'okazały', 'pan', 'wstyd', 'twarz', 'król', 'przywódca', 'ojciec', 'zgrzeszyć', 'przeciw', 'pan', 'bóg', 'miłosierny', 'okazować', 'łaskawość', 'zbuntować', 'przeciw', 'słuchać', 'głos', 'pan', 'bóg', 'postępować', 'wskazanie', 'dać', 'sługa', 'prorok', 'czynić', 'pan', 'grzech', 'wiecznie', 'gniewać', 'pamiętać', 'wina', 'przodek', 'szybko', 'spotkać', 'zmiłowanie', 'słaby', 'wspomóc', 'bóg', 'zbawca', 'chwała', 'imienie', 'wyzwolić', 'odpuścić', 'grzech', 'wzgląd', 'imię', 'jęk', 'pojmany', 'dojść', 'moc', 'ramię', 'ocalić', 'śmierć', 'skazana', 'lud', 'owca', 'trzoda', 'wielbić', 'wiek', 'pokolenie', 'głosić', 'chwała', 'jezus', 'powiedzieć', 'uczeń', 'miłosierny', 'ojciec', 'miłosierny', 'sądzić', 'sądzić', 'potępiać', 'potępiony', 'odpuszczać', 'odpuścić', 'dawać', 'dana', 'miara', 'dobry', 'ubić', 'utrząść', 'wypełnić', 'brzeg', 'wsypać', 'zanadrze', 'wacha', 'odmierzyć', 'miara', 'jaka', 'mierzyć']"
2019-03-19,"['pan', 'skierować', 'natan', 'następujący', 'słowo', 'iść', 'powiedzieć', 'sługa', 'dawid', 'mówić', 'pan', 'wypełnić', 'dzień', 'spocząć', 'swój', 'przodek', 'wzbudzić', 'potomek', 'wyjść', 'wnętrzności', 'utwierdzić', 'królestwo', 'zbudować', 'dom', 'imienie', 'utwierdzić', 'tron', 'królestwo', 'wiek', 'ojciec', 'syn', 'dom', 'królestwo', 'trwać', 'wiek', 'tron', 'utwierdzić', 'wiek', 'potomstwo', 'trwało', 'wiecznie', 'wiek', 'śpiewać', 'łaska', 'pan', 'usta', 'wierność', 'głosić', 'wszystek', 'pokolenie', 'powiedzieć', 'wiek', 'ugruntować', 'łaska', 'utrwalić', 'swój', 'wierność', 'niebios', 'zawrzeć', 'przymierze', 'wybraniec', 'przysięgnąć', 'sługa', 'dawid', 'utrwalić', 'potomstwo', 'wiek', 'tron', 'umocnić', 'wszystek', 'pokolenie', 'wołać', 'ojciec', 'bóg', 'opoka', 'zbawienie', 'wiek', 'zachować', 'łaska', 'trwała', 'przymierze', 'jakub', 'ojciec', 'józef', 'mąż', 'maryja', 'narodzić', 'jezus', 'zwać', 'chrystus', 'narodzenie', 'jezus', 'chrystus', 'zaślubiny', 'matka', 'maryja', 'józef', 'wpierw', 'zamieszkały', 'razem', 'znaleźć', 'brzemienny', 'sprawa', 'duch', 'święty', 'mąż', 'józef', 'człowiek', 'prawa', 'chcieć', 'narazić', 'zniesławienie', 'zamierzać', 'oddalić', 'potajemnie', 'powziąć', 'myśl', 'anioł', 'pański', 'ukazać', 'sen', 'rzec', 'józef', 'syn', 'dawid', 'bój', 'wziąć', 'siebie', 'maryja', 'małżonka', 'duch', 'święty', 'począć', 'porodzić', 'syn', 'nadać', 'imię', 'jezus', 'zbawić', 'swój', 'lud', 'grzech', 'zbudzić', 'sen', 'józef', 'uczynić', 'polecić', 'anioł', 'pański']"
