date,txt_pl_lem_tokenized
2019-04-05,"['mylnie', 'rozumować', 'bezbożny', 'mówić', 'siebie', 'zrobić', 'zasadzka', 'sprawiedliwy', 'niewygodny', 'sprzeciwiać', 'sprawa', 'zarzucać', 'łamać', 'prawo', 'wypominać', 'błąd', 'obyczaj', 'chełpić', 'znać', 'bóg', 'zwiedzieć', 'siebie', 'dziecko', 'pański', 'potępienie', 'zamysł', 'widok', 'przykry', 'życie', 'niepodobny', 'droga', 'odmienny', 'uznać', 'fałszywy', 'stronić', 'droga', 'nieczystość', 'kres', 'sprawiedliwy', 'ogłaszać', 'szczęśliwy', 'chełpić', 'bóg', 'ojciec', 'zobaczmyż', 'prawdziwy', 'słowo', 'wybadać', 'co', 'zejście', 'sprawiedliwy', 'syn', 'boży', 'bóg', 'ująć', 'wyrwać', 'ręka', 'przeciwnik', 'dotknąć', 'obelga', 'katusza', 'poznać', 'łagodność', 'doświadczyć', 'cierpliwość', 'zasądzić', 'śmierć', 'haniebny', 'mówić', 'ocalić', 'pomyśleć', 'pobłądzić', 'własny', 'złość', 'zaślepić', 'pojąć', 'tajemnica', 'boży', 'spodziewać', 'nagroda', 'prawość', 'docenić', 'odpłata', 'dusza', 'czysty', 'pan', 'bliski', 'skruszyć', 'serce', 'pan', 'zwracać', 'swój', 'oblicze', 'przeciw', 'zło', 'czynić', 'pamięć', 'wymazać', 'ziemia', 'pan', 'słyszeć', 'wołać', 'pomoc', 'ratować', 'wszelki', 'udręka', 'pan', 'blisko', 'człowiek', 'skruszyć', 'serce', 'ocalać', 'upadły', 'duch', 'liczny', 'nieszczęście', 'cierpieć', 'sprawiedliwy', 'pan', 'wybawiać', 'czuwać', 'kość', 'zostać', 'złamać', 'pan', 'odkupić', 'dusza', 'sługa', 'swój', 'zaznać', 'kara', 'donia', 'uciekać', 'jezus', 'obchodzić', 'galileję', 'chcieć', 'chodzić', 'judea', 'żyd', 'mieć', 'zamiar', 'zabić', 'zbliżać', 'żydowski', 'święto', 'namiot', 'brat', 'udać', 'święto', 'wówczas', 'pójść', 'jawnie', 'skryta', 'niektóry', 'mieszkaniec', 'jerozolima', 'mówić', 'czyż', 'usiłować', 'zabić', 'jawnie', 'przemawiać', 'mówić', 'czyżby', 'zwierzchnik', 'naprawdę', 'przekonać', 'mesjasz', 'wiedzieć', 'pochodzić', 'mesjasz', 'przyjść', 'nikt', 'wiedzieć', 'jezus', 'uczyć', 'świątynia', 'zawołać', 'słowo', 'znać', 'wiedzieć', 'przyjść', 'siebie', 'prawdziwy', 'posłać', 'znać', 'znać', 'posłać', 'zamierzać', 'pojmać', 'nikt', 'podnieść', 'ręka', 'godzina', 'nadejść']"
2019-04-07,"['mówić', 'pan', 'otworzyć', 'droga', 'morze', 'ścieżka', 'potężny', 'woda', 'wieść', 'wyprawa', 'wóz', 'koń', 'potężny', 'wojsko', 'upaść', 'powstać', 'zgasły', 'knotek', 'zostać', 'zdmuchnąć', 'wspominać', 'wydarzenie', 'miniony', 'roztrząsać', 'myśl', 'dawny', 'rzecz', 'dokonywać', 'rzecz', 'nowy', 'pojawiać', 'czyż', 'poznawać', 'otworzyć', 'droga', 'pustynia', 'ścieżyna', 'pustkowie', 'sławić', 'zwierzę', 'polny', 'szakali', 'struś', 'pustynia', 'dostarczyć', 'woda', 'rzeka', 'pustkowie', 'napoić', 'lud', 'wybrać', 'lud', 'siebie', 'utworzyć', 'opowiadać', 'chwała', 'pan', 'bóg', 'uczynić', 'wielki', 'rzecz', 'pan', 'odmienić', 'los', 'syjon', 'wydawać', 'śnić', 'usta', 'pełny', 'śmiech', 'język', 'śpiewać', 'radość', 'mówić', 'pogan', 'wielki', 'rzecz', 'pan', 'uczynić', 'odmienić', 'los', 'pan', 'odmieniać', 'strumień', 'południe', 'łza', 'siać', 'żąć', 'radość', 'iść', 'płakać', 'nieść', 'ziarno', 'zasiew', 'powrócić', 'radość', 'nieść', 'swój', 'snop', 'jezus', 'udać', 'góra', 'oliwny', 'brzask', 'zjawić', 'świątynia', 'lud', 'schodzić', 'usiąść', 'nauczać', 'wówczas', 'uczyć', 'pismo', 'faryzeusz', 'przyprowadzić', 'kobieta', 'pochwycić', 'cudzołóstwo', 'postawić', 'pośrodku', 'powiedzieć', 'nauczyciel', 'kobieta', 'dopiero', 'pochwycić', 'cudzołóstwo', 'mojżesz', 'nakazać', 'kamienować', 'co', 'mówić', 'mówić', 'wystawiać', 'próba', 'mieć', 'co', 'oskarżyć', 'jezus', 'nachylić', 'pisać', 'palec', 'ziemia', 'daleki', 'ciąg', 'pytać', 'podnieść', 'rzec', 'grzech', 'pierwszy', 'rzucić', 'kamień', 'powtórnie', 'nachylić', 'pisać', 'ziemia', 'usłyszeć', 'wszystek', 'drugi', 'zacząć', 'odchodzić', 'poczynać', 'stary', 'ostatni', 'pozostać', 'jezus', 'kobieta', 'stać', 'środek', 'wówczas', 'jezus', 'podnieść', 'rzec', 'kobieta', 'gdzież', 'nikt', 'potępić', 'odrzec', 'nikt', 'pan', 'rzec', 'jezus', 'potępiać', 'iść', 'chwila', 'grzeszyć']"
2019-04-09,"['góra', 'hora', 'iść', 'izraelita', 'kierunek', 'morze', 'czerwony', 'obejść', 'ziemia', 'ed', 'droga', 'lud', 'stracić', 'cierpliwość', 'zacząć', 'mówić', 'przeciw', 'bóg', 'mojżesz', 'wyprowadzić', 'egipt', 'pustynia', 'pomrzeć', 'mieć', 'chleb', 'woda', 'uprzykrzyć', 'pokarm', 'mizerny', 'zesłać', 'pan', 'lud', 'wąż', 'jad', 'palący', 'kąsać', 'człowiek', 'wielki', 'liczba', 'izraelita', 'zemrzeć', 'przybyć', 'człowiek', 'mojżesz', 'mówić', 'zgrzeszyć', 'szemrać', 'przeciw', 'przeciwko', 'wstawić', 'pan', 'oddalić', 'wąż', 'wstawić', 'mojżesz', 'lud', 'rzec', 'pan', 'mojżesz', 'sporządzić', 'wąż', 'umieść', 'wysoki', 'pal', 'ukąsić', 'spojrzeć', 'zostać', 'życie', 'sporządzić', 'mojżesz', 'wąż', 'miedziany', 'umieścić', 'wysoki', 'pal', 'rzeczywiście', 'wąż', 'ukąsić', 'ukąsić', 'spojrzeć', 'wąż', 'miedziany', 'zostawać', 'życie', 'wysłuchać', 'pan', 'wołanie', 'pan', 'wysłuchać', 'modlitwa', 'wołanie', 'przyjść', 'ukrywać', 'swój', 'oblicze', 'dzień', 'utrapienie', 'nakłonić', 'ucho', 'dzień', 'wzywać', 'szybko', 'wysłuchać', 'poganin', 'bać', 'imienie', 'pan', 'chwała', 'wszystek', 'król', 'ziemia', 'pan', 'odbudować', 'syjon', 'ukazać', 'swój', 'majestat', 'przychylić', 'modlitwa', 'opuszczony', 'odrzucić', 'modły', 'należeć', 'spisać', 'przyszły', 'pokolenie', 'lud', 'narodzić', 'wychwalać', 'pan', 'spojrzeć', 'pan', 'wysokość', 'swój', 'przybytek', 'popatrzyć', 'niebo', 'ziemia', 'usłyszeć', 'jęk', 'uwięzić', 'skazać', 'śmierć', 'uwolnić', 'jezus', 'powiedzieć', 'faryzeusz', 'odchodzić', 'szukać', 'grzech', 'swój', 'pomrzeć', 'iść', 'pójść', 'móc', 'rzec', 'żyd', 'czyżby', 'mieć', 'siebie', 'zabić', 'skoro', 'powiadać', 'iść', 'pójść', 'móc', 'rzec', 'niskość', 'wysoki', 'świat', 'świat', 'powiedzieć', 'pomrzeć', 'grzech', 'swój', 'uwierzyć', 'pomrzeć', 'grzech', 'swój', 'powiedzieć', 'któż', 'odpowiedzieć', 'jezus', 'mówić', 'mieć', 'powiedzieć', 'sądzić', 'posłać', 'prawdziwy', 'mówić', 'wobec', 'świat', 'co', 'usłyszeć', 'pojąć', 'mówić', 'ojciec', 'rzec', 'jezus', 'wywyższyć', 'syn', 'człowieczy', 'poznać', 'siebie', 'czynić', 'mówić', 'ojciec', 'nauczyć', 'posłać', 'pozostawić', 'czynić', 'co', 'podobać', 'mówić', 'uwierzyć']"
2019-04-11,"['abram', 'paść', 'oblicze', 'bóg', 'mówić', 'przymierze', 'stanąć', 'ojciec', 'mnóstwo', 'naród', 'odtąd', 'nazywać', 'abram', 'imię', 'abraham', 'uczynić', 'ojciec', 'mnóstwo', 'naród', 'sprawić', 'niezmiernie', 'płodny', 'stanąć', 'ojciec', 'naród', 'pochodzić', 'król', 'przymierze', 'zawierać', 'pomiędzy', 'potomstwo', 'trwać', 'pokolenie', 'pokolenie', 'przymierze', 'wieczny', 'bóg', 'potem', 'potomstwo', 'oddawać', 'przyszły', 'potomek', 'kraj', 'przebywać', 'kraj', 'kanaan', 'własność', 'wiek', 'bóg', 'potem', 'bóg', 'rzec', 'abraham', 'potomstwo', 'wszystek', 'pokolenie', 'zachowywać', 'przymierze', 'pan', 'bóg', 'pamiętać', 'przymierze', 'swój', 'rozmyślać', 'potęga', 'szukać', 'oblicze', 'pamiętać', 'cud', 'uczynić', 'znak', 'wyrok', 'usta', 'potomek', 'abraham', 'sługa', 'syn', 'jakub', 'wybraniec', 'pan', 'bóg', 'wyrok', 'obejmować', 'świat', 'wiek', 'pamiętać', 'swój', 'przymierze', 'obietnica', 'dany', 'tysiąc', 'pokolenie', 'przymierze', 'zawrzeć', 'abraham', 'przysięga', 'dany', 'izaak', 'jezus', 'powiedzieć', 'żyd', 'zaprawdę', 'zaprawdę', 'powiadać', 'zachować', 'nauka', 'zaznać', 'śmierć', 'wiek', 'rzec', 'żyd', 'wiedzieć', 'opętany', 'abraham', 'umrzeć', 'prorok', 'mówić', 'zachować', 'nauka', 'śmierć', 'zaznać', 'wiek', 'duży', 'ojciec', 'abraham', 'umrzeć', 'prorok', 'pomrzeć', 'siebie', 'czynić', 'odpowiedzieć', 'jezus', 'siebie', 'otaczać', 'chwała', 'chwała', 'ojciec', 'chwała', 'otaczać', 'mówić', 'bóg', 'znać', 'znać', 'powiedzieć', 'znać', 'podobnie', 'kłamca', 'znać', 'słowo', 'zachowywać', 'abraham', 'ojciec', 'rozradować', 'ujrzeć', 'dzień', 'ujrzeć', 'ucieszyć', 'rzec', 'żyd', 'pięćdziesiąt', 'rok', 'mieć', 'abraham', 'widzieć', 'rzec', 'jezus', 'zaprawdę', 'zaprawdę', 'powiadać', 'zanim', 'abraham', 'stać', 'porwać', 'kamień', 'rzucić', 'jezus', 'ukryć', 'wyjść', 'świątynia']"
2019-04-14,"['pan', 'bóg', 'obdarzyć', 'język', 'wymowny', 'umieć', 'przyjść', 'pomoc', 'strudzić', 'słowo', 'krzepiący', 'rano', 'pobudzać', 'ucho', 'słuchać', 'uczeń', 'pan', 'bóg', 'otworzyć', 'ucho', 'oprzeć', 'cofnąć', 'podać', 'grzbiet', 'bić', 'policzek', 'rwać', 'broda', 'zasłonić', 'twarz', 'zniewaga', 'opluć', 'pan', 'bóg', 'wspomagać', 'nieczuły', 'obelga', 'uczynić', 'twarz', 'głaz', 'wiedzieć', 'wstyd', 'doznać', 'bóg', 'bóg', 'opuścić', 'szydzić', 'wszystek', 'patrzeć', 'wykrzywiać', 'warga', 'potrząsać', 'głowa', 'zaufać', 'pan', 'wyzwolić', 'ocalić', 'miłować', 'sfora', 'pies', 'opadać', 'otoczyć', 'zgraja', 'złoczyńca', 'przebość', 'ręka', 'noga', 'policzyć', 'móc', 'wszystek', 'kość', 'dzielić', 'siebie', 'szata', 'los', 'rzucać', 'suknia', 'pan', 'stać', 'daleki', 'pomoc', 'śpieszyć', 'ratunek', 'głosić', 'swój', 'brat', 'imię', 'chwalić', 'zgromadzenie', 'wierny', 'chwalić', 'pan', 'bać', 'lękać', 'potomstwo', 'izrael', 'męka', 'pan', 'jezus', 'chrystus', 'święty', 'łukasz']"
2019-04-16,"['posłuchać', 'wyspa', 'lud', 'daleki', 'uważać', 'pan', 'powołać', 'łono', 'matka', 'wnętrzność', 'wspomnieć', 'imię', 'ostry', 'miecz', 'uczynić', 'usta', 'cień', 'swój', 'ręka', 'ukryć', 'uczynić', 'strzała', 'zaostrzyć', 'utaić', 'swój', 'kołczan', 'rzec', 'tyś', 'sługa', 'izrael', 'rozsławić', 'mówić', 'próżno', 'trudzić', 'darmo', 'zużyć', 'siła', 'prawo', 'pan', 'nagroda', 'bóg', 'wsławić', 'oko', 'pan', 'bóg', 'stać', 'siła', 'przemówić', 'pan', 'ukształtować', 'urodzenie', 'swój', 'sługa', 'nawrócić', 'jakub', 'zgromadzić', 'izrael', 'mówić', 'zbyt', 'sługa', 'podźwignąć', 'pokolenie', 'jakub', 'sprowadzić', 'ocalały', 'izrael', 'ustanowić', 'światłość', 'poganin', 'zbawienie', 'dotrzeć', 'kraniec', 'ziemia', 'wysławiać', 'sprawiedliwość', 'pan', 'ucieczka', 'wstyd', 'zaznać', 'wiek', 'wyzwolić', 'ratować', 'sprawiedliwość', 'nakłonić', 'swój', 'ucho', 'zesłać', 'ocalenie', 'skała', 'schronienie', 'zamek', 'warowny', 'ocalić', 'opoka', 'twierdzić', 'bóg', 'wyrwać', 'ręka', 'niegodziwiec', 'boży', 'nadzieja', 'pan', 'ufać', 'rok', 'młodość', 'podpora', 'dzień', 'narodziny', 'łono', 'matka', 'opiekun', 'usta', 'głosić', 'sprawiedliwość', 'dzień', 'pomoc', 'znać', 'miara', 'bóg', 'uczyć', 'młodość', 'chwila', 'głosić', 'cud', 'jezus', 'czas', 'wieczerza', 'uczeń', 'swój', 'doznać', 'głęboki', 'wzruszenie', 'oświadczyć', 'zaprawdę', 'zaprawdę', 'powiadać', 'zdradzić', 'spoglądać', 'uczeń', 'drugi', 'niepewny', 'mówić', 'uczeń', 'jezus', 'miłować', 'spoczywać', 'pierś', 'dać', 'znak', 'szymon', 'piotr', 'rzec', 'mówić', 'oprzeć', 'zaraz', 'pierś', 'jezus', 'rzec', 'pan', 'jezus', 'odeprzeć', 'umaczać', 'kawałek', 'chleb', 'podać', 'umoczyć', 'kawałek', 'chleb', 'wziąć', 'podać', 'judasz', 'syn', 'szymon', 'iskariota', 'spożycie', 'kawałek', 'chleb', 'wejść', 'szatan', 'jezus', 'rzec', 'co', 'chcieć', 'czynić', 'czynić', 'prędko', 'nikt', 'biesiadnik', 'rozumieć', 'powiedzieć', 'judasz', 'mieć', 'piecza', 'trzos', 'niektóry', 'sądzić', 'jezus', 'powiedzieć', 'zakup', 'potrzeba', 'święto', 'dać', 'ubogi', 'spożycie', 'kawałek', 'chleb', 'zaraz', 'wyjść', 'noc', 'wyjście', 'rzec', 'jezus', 'syn', 'człowieczy', 'zostać', 'otoczyć', 'chwała', 'bóg', 'zostać', 'chwała', 'otoczyć', 'bóg', 'zostać', 'otoczyć', 'chwała', 'bóg', 'otoczyć', 'chwała', 'siebie', 'zaraz', 'chwała', 'otoczyć', 'dziecko', 'krótko', 'szukać', 'żyd', 'powiedzieć', 'mówić', 'iść', 'pójść', 'móc', 'rzec', 'szymon', 'piotr', 'pan', 'iść', 'odpowiedzieć', 'jezus', 'iść', 'pójść', 'móc', 'późno', 'pójść', 'powiedzieć', 'piotr', 'pan', 'móc', 'pójść', 'życie', 'oddać', 'odpowiedzieć', 'jezus', 'życie', 'swój', 'oddać', 'zaprawdę', 'zaprawdę', 'powiadać', 'kogut', 'zapiać', 'trzy', 'raz', 'wyprzeć']"
2019-04-23,"['dzień', 'pięćdziesiątnica', 'piotr', 'mówić', 'żyd', 'dom', 'izrael', 'wiedzieć', 'niewzruszony', 'pewność', 'jezus', 'ukrzyżować', 'uczynić', 'bóg', 'pan', 'mesjasz', 'usłyszeć', 'przejąć', 'głąb', 'serce', 'mieć', 'czynić', 'brat', 'zapytać', 'piotr', 'pozostały', 'apostoł', 'nawrócić', 'powiedzieć', 'piotr', 'przyjąć', 'chrzest', 'imię', 'jezus', 'chrystus', 'odpuścić', 'grzech', 'otrzymać', 'dar', 'duch', 'święty', 'obietnica', 'dziecko', 'pan', 'bóg', 'powołać', 'słowo', 'dawać', 'świadectwo', 'napominać', 'ratować', 'spośród', 'przewrotny', 'pokolenie', 'przyjąć', 'nauka', 'zostać', 'ochrzcić', 'przyłączyć', 'ow', 'dzień', 'trzy', 'tysiąc', 'dusza', 'pełny', 'ziemia', 'łaskawość', 'pan', 'słowo', 'pan', 'prawy', 'dzieło', 'godny', 'zaufanie', 'miłować', 'prawo', 'sprawiedliwość', 'ziemia', 'pełny', 'łaska', 'oko', 'pan', 'zwrócić', 'bogobojny', 'oczekiwać', 'łaska', 'ocalić', 'życie', 'śmierć', 'żywić', 'czas', 'głód', 'dusza', 'oczekiwać', 'pan', 'pomoc', 'tarcza', 'pan', 'ogarnąć', 'łaska', 'nadzieja', 'pokładać', 'maria', 'magdalena', 'stać', 'grób', 'płakać', 'płakać', 'nachylić', 'grób', 'ujrzeć', 'anioł', 'biel', 'siedzieć', 'leżeć', 'ciało', 'jezus', 'miejsce', 'głowa', 'drugi', 'miejsce', 'noga', 'rzec', 'niewiasta', 'płakać', 'odpowiedzieć', 'zabrać', 'pan', 'wiedzieć', 'położyć', 'powiedzieć', 'odwrócić', 'ujrzeć', 'stojący', 'jezus', 'wiedzieć', 'jezus', 'rzec', 'jezus', 'niewiasta', 'płakać', 'szukać', 'sądzić', 'ogrodnik', 'powiedzieć', 'pan', 'przenieść', 'powiedzieć', 'położyć', 'zabrać', 'jezus', 'rzec', 'maria', 'obrócić', 'powiedzieć', 'hebrajski', 'rabbuni', 'znaczyć', 'nauczyciel', 'rzec', 'jezus', 'zatrzymywać', 'wstąpić', 'ojciec', 'udać', 'brat', 'powiedzieć', 'wstępować', 'ojciec', 'ojciec', 'bóg', 'bóg', 'pójść', 'maria', 'magdalena', 'oznajmić', 'uczeń', 'widzieć', 'pan', 'co', 'powiedzieć']"
2019-04-25,"['chromy', 'uzdrowić', 'trzymać', 'piotr', 'jan', 'lud', 'zdumiony', 'zbiec', 'krużganek', 'zwać', 'salomonowy', 'widok', 'piotr', 'przemówić', 'lud', 'mąż', 'izraelski', 'dziwić', 'patrzeć', 'własny', 'moc', 'pobożność', 'sprawić', 'chodzić', 'bóg', 'abraham', 'izaak', 'jakub', 'bóg', 'ojciec', 'wsławić', 'sługa', 'swój', 'jezus', 'wydać', 'zaprzeć', 'piłat', 'postanowić', 'uwolnić', 'zaprzeć', 'święty', 'sprawiedliwy', 'wyprosić', 'ułaskawienie', 'zabójca', 'zabić', 'dawca', 'życie', 'bóg', 'wskrzesić', 'martwy', 'świadek', 'wiara', 'imię', 'człowiek', 'oglądać', 'znać', 'imię', 'przywrócić', 'siła', 'wiara', 'wzbudzić', 'dać', 'pełnić', 'siła', 'widzieć', 'wiedzieć', 'bracia', 'działać', 'nieświadomość', 'samo', 'zwierzchnik', 'bóg', 'spełnić', 'co', 'zapowiedzieć', 'usta', 'wszystek', 'prorok', 'mesjasz', 'cierpieć', 'pokutować', 'nawrócić', 'grzech', 'zostać', 'zgładzić', 'nadejść', 'pan', 'dzień', 'ochłoda', 'posłać', 'zapowiedzieć', 'mesjasz', 'jezus', 'niebo', 'musieć', 'zatrzymać', 'czas', 'odnowić', 'wszystek', 'rzecz', 'wiek', 'przepowiedzieć', 'bóg', 'usta', 'swój', 'święty', 'prorok', 'powiedzieć', 'mojżesz', 'prorok', 'wzbudzić', 'pan', 'bóg', 'spośród', 'brat', 'słuchać', 'co', 'powiedzieć', 'posłuchać', 'prorok', 'zostać', 'usunąć', 'lud', 'zapowiadać', 'dzień', 'wszystek', 'prorok', 'przemawiać', 'czas', 'samuel', 'następca', 'syn', 'prorok', 'przymierze', 'bóg', 'zawrzeć', 'ojciec', 'rzec', 'abraham', 'błogosławić', 'potomstwo', 'wszystek', 'naród', 'ziemia', 'najpierw', 'wskrzesić', 'bóg', 'sługa', 'swój', 'posłać', 'błogosławić', 'odwracać', 'grzech', 'przedziwny', 'imię', 'pan', 'pan', 'pan', 'przedziwny', 'imię', 'ziemia', 'człowiek', 'pamiętać', 'syn', 'człowieczy', 'troszczyć', 'uczynić', 'niewiele', 'mały', 'anioł', 'uwieńczyć', 'cześć', 'chwała', 'obdarzyć', 'władza', 'dzieło', 'ręka', 'złożyć', 'stopa', 'owca', 'bydło', 'wszelaki', 'dziki', 'zwierzę', 'ptak', 'niebieski', 'ryba', 'morski', 'co', 'szlaka', 'morze', 'przemierzać', 'uczeń', 'opowiadać', 'co', 'spotkać', 'droga', 'poznać', 'jezus', 'łamać', 'chleb', 'rozmawiać', 'stanąć', 'pośród', 'rzec', 'pokój', 'zatrwożyć', 'wylękły', 'zdawać', 'widzieć', 'duch', 'rzec', 'zmieszać', 'wątpliwość', 'budzić', 'serce', 'popatrzeć', 'ręka', 'noga', 'dotknąć', 'przekonać', 'duch', 'mieć', 'ciało', 'kość', 'widzieć', 'mieć', 'słowo', 'pokazać', 'swój', 'ręka', 'noga', 'radość', 'wierzyć', 'pełnia', 'zdumienie', 'rzec', 'mieć', 'jeść', 'podać', 'kawałek', 'piec', 'ryba', 'wziąć', 'spożyć', 'potem', 'rzec', 'znaczyć', 'słowo', 'mówić', 'musieć', 'wypełnić', 'co', 'napisać', 'prawo', 'mojżesz', 'prorok', 'psalm', 'oświecić', 'umysł', 'rozumieć', 'pismo', 'rzec', 'napisać', 'mesjasz', 'cierpieć', 'trzeci', 'dzień', 'zmartwychwstanie', 'imię', 'głosić', 'nawrócić', 'odpuścić', 'grzech', 'wszystek', 'naród', 'począć', 'jeruzalem', 'świadek']"
2019-04-28,"['znak', 'cud', 'dziać', 'ręka', 'apostoł', 'wśród', 'lud', 'wierzący', 'trzymać', 'wszystek', 'razem', 'krużganek', 'salomon', 'obcy', 'nikt', 'mieć', 'odwaga', 'dołączyć', 'lud', 'wychwalać', 'coraz', 'rosnąć', 'liczba', 'mężczyzna', 'kobieta', 'przyjmować', 'wiara', 'pan', 'wynosić', 'chory', 'ulica', 'kłaść', 'łoże', 'nosze', 'cień', 'przechodzić', 'piotr', 'paść', 'któryś', 'miasto', 'sąsiedni', 'zbiegać', 'mnóstwo', 'lud', 'jerozolima', 'znosić', 'chory', 'dręczyć', 'duch', 'nieczysty', 'doznawać', 'uzdrowienie', 'dziękować', 'miłosierny', 'dziękować', 'dobry', 'łaska', 'trwać', 'wiek', 'bać', 'pan', 'głosić', 'łaska', 'wiek', 'uderzyć', 'pchnąć', 'upaść', 'pan', 'podtrzymać', 'pan', 'moc', 'pieśń', 'stać', 'zbawca', 'kamień', 'odrzucić', 'budujący', 'stać', 'kamień', 'węgielny', 'dzień', 'pan', 'uczynić', 'radować', 'weselić', 'wieczor', 'ow', 'pierwszy', 'dzień', 'tydzień', 'przebywać', 'uczeń', 'drzwi', 'zamknąć', 'obawa', 'żyd', 'jezus', 'wejść', 'stanąć', 'pośrodku', 'rzec', 'pokój', 'powiedzieć', 'pokazać', 'ręka', 'bok', 'uradować', 'zatem', 'uczeń', 'ujrzeć', 'pan', 'jezus', 'rzec', 'pokój', 'ojciec', 'posłać', 'posyłać', 'słowo', 'tchnąć', 'powiedzieć', 'wziąć', 'duch', 'święty', 'odpuścić', 'grzech', 'odpuścić', 'zatrzymać', 'zatrzymać', 'tomasz', 'dwanaście', 'zwać', 'didymos', 'razem', 'przyjść', 'jezus', 'uczeń', 'mówić', 'widzieć', 'pan', 'rzec', 'ręka', 'zobaczyć', 'ślad', 'gwóźdź', 'włożyć', 'palec', 'miejsce', 'gwóźdź', 'włożyć', 'ręka', 'bok', 'uwierzyć', 'osiem', 'dzień', 'uczeń', 'wewnątrz', 'dom', 'tomasz', 'jezus', 'przyjść', 'drzwi', 'zamknięty', 'stanąć', 'pośrodku', 'rzec', 'pokój', 'następnie', 'rzec', 'tomasz', 'podnieść', 'swój', 'palec', 'zobaczyć', 'ręka', 'podnieść', 'ręka', 'włożyć', 'bok', 'niedowiarek', 'wierzący', 'tomasz', 'odpowiedzieć', 'pan', 'bóg', 'powiedzieć', 'jezus', 'uwierzyć', 'ujrzeć', 'błogosławiony', 'widzieć', 'uwierzyć', 'znak', 'zapisać', 'księga', 'uczynić', 'jezus', 'wobec', 'uczeń', 'zapisać', 'wierzyć', 'jezus', 'mesjasz', 'syn', 'boży', 'wierzyć', 'mieć', 'życie', 'imię']"
2019-04-29,"['swój', 'męka', 'jezus', 'dać', 'apostoł', 'dowód', 'żyć', 'ukazywać', 'czterdzieści', 'dzień', 'mówić', 'królestwo', 'boży', 'wspólny', 'posiłek', 'kazać', 'odchodzić', 'jerozolima', 'oczekiwać', 'obietnica', 'ojciec', 'mówić', 'słyszeć', 'jan', 'chrzcić', 'woda', 'wkrótce', 'zostać', 'ochrzcić', 'duch', 'święty', 'zapytywać', 'zebrać', 'pan', 'czas', 'przywrócić', 'królestwo', 'izrael', 'odpowiedzieć', 'rzecz', 'znać', 'czas', 'chwila', 'ojciec', 'ustalić', 'swój', 'władza', 'duch', 'święty', 'zstąpić', 'otrzymać', 'moc', 'świadek', 'jerozolima', 'judea', 'samaria', 'kraniec', 'ziemia', 'łza', 'siać', 'żąć', 'radość', 'pan', 'odmienić', 'los', 'syjon', 'wydawać', 'śnić', 'usta', 'pełny', 'śmiech', 'język', 'śpiewać', 'radość', 'mówić', 'pogan', 'wielki', 'rzecz', 'pan', 'uczynić', 'pan', 'uczynić', 'wielki', 'rzecz', 'ogarnąć', 'radość', 'odmienić', 'los', 'pan', 'odmieniać', 'strumień', 'południe', 'łza', 'siać', 'żać', 'radość', 'iść', 'płakać', 'nieść', 'ziarno', 'zasiew', 'powrócić', 'radość', 'nieść', 'swój', 'snop', 'jezus', 'powiedzieć', 'swój', 'uczeń', 'zaprawdę', 'zaprawdę', 'powiadać', 'ziarno', 'pszenica', 'wpaść', 'ziemia', 'obumrzeć', 'zostać', 'obumrzeć', 'przynosić', 'plon', 'obfity', 'miłować', 'swój', 'życie', 'tracić', 'nienawidzieć', 'swój', 'życie', 'świat', 'zachować', 'życie', 'wieczny', 'chcieć', 'służyć', 'iść', 'sługa', 'służyć', 'uczcić', 'ojciec']"
