alleluja,amen,bo,boga,bogiem,bogu,boże,bóg,chcę,chwała,chwałę,ci,ciebie,cię,czas,cześć,daj,dobry,duch,duchu,dzień,gdy,go,imię,jak,jego,jesteś,jezu,jezus,królem,miłości,miłość,moc,mym,nie,nieba,niech,nim,on,pan,pana,panem,panie,panu,pieśń,przyjdź,serca,serce,siebie,swe,swej,swym,swą,tobie,tobą,twa,twe,twej,twych,twym,twój,ty,tyś,wciąż,wieki,ziemi,świat,święty,życie
0.0,0.0,0.0,0.2516367008508554,0.0,0.0,0.0,0.18705049962339126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26759916592026867,0.0,0.0,0.0,0.0,0.4694534898967015,0.0,0.0,0.2150950390914074,0.0,0.4621150083216414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200114463909244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618733498804362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26759916592026867,0.24701996923023398,0.2150950390914074,0.0
0.0,0.0,0.0,0.23057562091511183,0.0,0.11997774975914577,0.11317264650010492,0.17139505067151542,0.0,0.0,0.1226010427529062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452020855058124,0.0,0.11528781045755591,0.0,0.0,0.0,0.0,0.0,0.09854618190940433,0.0,0.10585941420475463,0.5018108983584963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14661382402097167,0.5998887487957288,0.0,0.0,0.0,0.0,0.0,0.22634529300020984,0.11754895980709214,0.11997774975914577,0.11997774975914577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226010427529062,0.0,0.19709236381880865,0.0
0.0,0.0,0.0,0.8421788777238911,0.0,0.0,0.20668189472986545,0.07825268498090054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11195026623330048,0.0,0.10527235971548639,0.0,0.0,0.1963961397164694,0.0,0.0,0.0,0.0,0.19332608169423726,0.0,0.0,0.08452888741882153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09520292177402256,0.22390053246660097,0.20668189472986545,0.0,0.18241358787327125
0.0,0.0,0.0,0.14083767598215202,0.0,0.29313398144320196,0.13825375340693508,0.6281378885317541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25863955292859886,0.0,0.5254936046705634,0.33925862656441896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14977165292478767,0.0,0.0,0.0
0.0,0.0,0.0,0.8451560947166425,0.0,0.0,0.13827502891121565,0.10470575850155231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12933967714250838,0.0,0.0,0.33931083417675373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29958940177629545,0.13827502891121565,0.0,0.12203896316095854
0.0,0.0,0.0,0.0,0.0,0.0,0.2531900159326835,0.0,0.0,0.5368288064741416,0.0,0.0,0.0,0.0,0.28066302520915276,0.233251483515839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22046766722667457,0.0,0.23682884157967904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21482478395713347,0.0,0.2531900159326835,0.0,0.0,0.0,0.0,0.0,0.0,0.4736576831593581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742832382906514,0.0,0.0,0.0
0.0,0.0,0.0,0.2954634119933109,0.0,0.0,0.0,0.2196284510443375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672019528688021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29004259987697856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6149658869645664,0.29004259987697856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31420600549134065,0.29004259987697856,0.2525574128809191,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2531900159326835,0.0,0.0,0.5368288064741416,0.0,0.0,0.0,0.0,0.28066302520915276,0.233251483515839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22046766722667457,0.0,0.23682884157967904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21482478395713347,0.0,0.2531900159326835,0.0,0.0,0.0,0.0,0.0,0.0,0.4736576831593581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742832382906514,0.0,0.0,0.0
0.0,0.0,0.0,0.8451560947166425,0.0,0.0,0.13827502891121565,0.10470575850155231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12933967714250838,0.0,0.0,0.33931083417675373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29958940177629545,0.13827502891121565,0.0,0.12203896316095854
0.0,0.0,0.0,0.14083767598215202,0.0,0.29313398144320196,0.13825375340693508,0.6281378885317541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25863955292859886,0.0,0.5254936046705634,0.33925862656441896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14977165292478767,0.0,0.0,0.0
0.0,0.0,0.0,0.8421788777238911,0.0,0.0,0.20668189472986545,0.07825268498090054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11195026623330048,0.0,0.10527235971548639,0.0,0.0,0.1963961397164694,0.0,0.0,0.0,0.0,0.19332608169423726,0.0,0.0,0.08452888741882153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09520292177402256,0.22390053246660097,0.20668189472986545,0.0,0.18241358787327125
0.0,0.0,0.0,0.23057562091511183,0.0,0.11997774975914577,0.11317264650010492,0.17139505067151542,0.0,0.0,0.1226010427529062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2452020855058124,0.0,0.11528781045755591,0.0,0.0,0.0,0.0,0.0,0.09854618190940433,0.0,0.10585941420475463,0.5018108983584963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14661382402097167,0.5998887487957288,0.0,0.0,0.0,0.0,0.0,0.22634529300020984,0.11754895980709214,0.11997774975914577,0.11997774975914577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226010427529062,0.0,0.19709236381880865,0.0
0.0,0.0,0.0,0.2516367008508554,0.0,0.0,0.0,0.18705049962339126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26759916592026867,0.0,0.0,0.0,0.0,0.4694534898967015,0.0,0.0,0.2150950390914074,0.0,0.4621150083216414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200114463909244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618733498804362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26759916592026867,0.24701996923023398,0.2150950390914074,0.0
0.0,0.0,0.0,0.30981839715262527,0.33713505266973964,0.0,0.0,0.230299021501894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689620420800249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224218933192613,0.0,0.0,0.0,0.2580495410828764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801838650524274,0.0,0.3041342168007594,0.0,0.2684231908855115
0.0,0.0,0.0,0.2195827332620492,0.23894331977709368,0.0,0.0,0.0,0.19857935961701118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23351186878834593,0.0,0.2195827332620492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048748628413896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22851541822318258,0.0,0.0,0.0,0.0,0.4477788550950898,0.0,0.0,0.21555408980675994,0.0,0.22851541822318258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18769581875416644,0.0
0.0,0.0,0.0,0.09701312984873643,0.0,0.0,0.0,0.07211330599581493,0.0,0.0,0.6190026941949952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672377865933517,0.10556676731207118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067175514136291,0.09523324804821333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10556676731207118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.24776946632688168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24776946632688168,0.0,0.0,0.23111938811727287,0.0,0.0,0.6353681660707952,0.0,0.22750653741355145,0.0,0.0,0.0,0.22079335093782673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26961527413401615,0.0,0.0,0.0,0.0,0.0,0.44813999010681244,0.0,0.0,0.0,0.21466469185397863
0.0,0.0,0.0,0.41609967828840183,0.0,0.0,0.4084655750928467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17783768477479145,0.0,0.38207047232121477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22639357159690443,0.0,0.0,0.21651336285429046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21651336285429046,0.3762992036024358,0.4424947810600337,0.0,0.0,0.0
0.0,0.38116875021613444,0.0,0.1751421133778058,0.0,0.36453388381187923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18625217744049377,0.0,0.5254263401334174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16081874962473197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18226694190593962,0.2227317431697459,0.36453388381187923,0.0,0.0,0.17857719011461679,0.14587688270546245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16081874962473197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15838954274710113,0.18625217744049377,0.0,0.0,0.0
0.0,0.0,0.0,0.4058393415351373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18351014069321123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18632462003417843,0.0,0.0,0.0,0.0,0.0,0.0,0.19919674141222798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335234935229178,0.19919674141222798,0.0,0.0,0.0,0.44162215362730145,0.0,0.0,0.0,0.21117449784097259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157917921456182,0.0,0.0,0.0
